id,asset,year,rep_period,time_block_start,time_block_end,dual_max_output_flow_with_basic_unit_commitment
1140,DE_Nuclear,2030,3,10,12,0.0
1141,DE_Nuclear,2030,3,13,15,0.0
1142,DE_Nuclear,2030,3,16,18,0.0
1143,DE_Nuclear,2030,3,19,21,0.0
1144,DE_Nuclear,2030,3,22,24,0.0
1145,DE_Nuclear,2030,4,1,3,0.0
1146,DE_Nuclear,2030,4,4,6,0.0
1147,DE_Nuclear,2030,4,7,9,0.0
1148,DE_Nuclear,2030,4,10,12,0.0
1149,DE_Nuclear,2030,4,13,15,0.0
1150,DE_Nuclear,2030,4,16,18,0.0
1151,DE_Nuclear,2030,4,19,21,0.0
1152,DE_Nuclear,2030,4,22,24,0.0
1153,DE_Nuclear,2030,5,1,3,0.0
1154,DE_Nuclear,2030,5,4,6,0.0
1155,DE_Nuclear,2030,5,7,9,0.0
1156,DE_Nuclear,2030,5,10,12,0.0
1157,DE_Nuclear,2030,5,13,15,0.0
1158,DE_Nuclear,2030,5,16,18,0.0
1159,DE_Nuclear,2030,5,19,21,0.0
1160,DE_Nuclear,2030,5,22,24,0.0
1161,DE_Nuclear,2030,6,1,3,0.0
1162,DE_Nuclear,2030,6,4,6,0.0
1163,DE_Nuclear,2030,6,7,9,0.0
1164,DE_Nuclear,2030,6,10,12,0.0
1165,DE_Nuclear,2030,6,13,15,0.0
1166,DE_Nuclear,2030,6,16,18,0.0
1167,DE_Nuclear,2030,6,19,21,0.0
1168,DE_Nuclear,2030,6,22,24,0.0
1169,DE_Nuclear,2030,7,1,3,0.0
1170,DE_Nuclear,2030,7,4,6,0.0
1171,DE_Nuclear,2030,7,7,9,0.0
1172,DE_Nuclear,2030,7,10,12,0.0
1173,DE_Nuclear,2030,7,13,15,0.0
1174,DE_Nuclear,2030,7,16,18,0.0
1175,DE_Nuclear,2030,7,19,21,0.0
1176,DE_Nuclear,2030,7,22,24,0.0
1177,DE_Nuclear,2030,8,1,3,0.0
1178,DE_Nuclear,2030,8,4,6,0.0
1179,DE_Nuclear,2030,8,7,9,0.0
1180,DE_Nuclear,2030,8,10,12,0.0
1181,DE_Nuclear,2030,8,13,15,0.0
1182,DE_Nuclear,2030,8,16,18,0.0
1183,DE_Nuclear,2030,8,19,21,0.0
1184,DE_Nuclear,2030,8,22,24,0.0
1185,DE_Nuclear,2030,9,1,3,0.0
1186,DE_Nuclear,2030,9,4,6,0.0
1187,DE_Nuclear,2030,9,7,9,0.0
1188,DE_Nuclear,2030,9,10,12,0.0
1189,DE_Nuclear,2030,9,13,15,0.0
1190,DE_Nuclear,2030,9,16,18,0.0
1191,DE_Nuclear,2030,9,19,21,0.0
1192,DE_Nuclear,2030,9,22,24,0.0
1193,DE_Nuclear,2030,10,1,3,0.0
1194,DE_Nuclear,2030,10,4,6,0.0
1195,DE_Nuclear,2030,10,7,9,0.0
1196,DE_Nuclear,2030,10,10,12,0.0
1197,DE_Nuclear,2030,10,13,15,0.0
1198,DE_Nuclear,2030,10,16,18,0.0
1199,DE_Nuclear,2030,10,19,21,0.0
1200,DE_Nuclear,2030,10,22,24,0.0
1201,DE_OCGT,2030,1,1,3,0.0
1202,DE_OCGT,2030,1,4,6,0.0
1203,DE_OCGT,2030,1,7,9,0.0
1204,DE_OCGT,2030,1,10,12,0.0
1205,DE_OCGT,2030,1,13,15,0.0
1206,DE_OCGT,2030,1,16,18,0.0
1207,DE_OCGT,2030,1,19,21,0.0
1208,DE_OCGT,2030,1,22,24,0.0
1209,DE_OCGT,2030,2,1,3,0.0
1210,DE_OCGT,2030,2,4,6,0.0
1211,DE_OCGT,2030,2,7,9,0.0
1212,DE_OCGT,2030,2,10,12,0.0
1213,DE_OCGT,2030,2,13,15,0.0
1214,DE_OCGT,2030,2,16,18,0.0
1215,DE_OCGT,2030,2,19,21,0.0
1216,DE_OCGT,2030,2,22,24,0.0
1217,DE_OCGT,2030,3,1,3,0.0
1218,DE_OCGT,2030,3,4,6,0.0
1219,DE_OCGT,2030,3,7,9,0.0
1220,DE_OCGT,2030,3,10,12,0.0
1221,DE_OCGT,2030,3,13,15,0.0
1222,DE_OCGT,2030,3,16,18,0.0
1223,DE_OCGT,2030,3,19,21,0.0
1224,DE_OCGT,2030,3,22,24,0.0
1225,DE_OCGT,2030,4,1,3,0.0
1226,DE_OCGT,2030,4,4,6,0.0
1227,DE_OCGT,2030,4,7,9,0.0
1228,DE_OCGT,2030,4,10,12,0.0
1229,DE_OCGT,2030,4,13,15,0.0
1230,DE_OCGT,2030,4,16,18,0.0
1231,DE_OCGT,2030,4,19,21,0.0
1232,DE_OCGT,2030,4,22,24,0.0
1233,DE_OCGT,2030,5,1,3,0.0
1234,DE_OCGT,2030,5,4,6,0.0
1235,DE_OCGT,2030,5,7,9,0.0
1236,DE_OCGT,2030,5,10,12,0.0
1237,DE_OCGT,2030,5,13,15,0.0
1238,DE_OCGT,2030,5,16,18,0.0
1239,DE_OCGT,2030,5,19,21,0.0
1240,DE_OCGT,2030,5,22,24,0.0
1241,DE_OCGT,2030,6,1,3,0.0
1242,DE_OCGT,2030,6,4,6,0.0
1243,DE_OCGT,2030,6,7,9,0.0
1244,DE_OCGT,2030,6,10,12,0.0
1245,DE_OCGT,2030,6,13,15,0.0
1246,DE_OCGT,2030,6,16,18,0.0
1247,DE_OCGT,2030,6,19,21,0.0
1248,DE_OCGT,2030,6,22,24,0.0
1249,DE_OCGT,2030,7,1,3,0.0
1250,DE_OCGT,2030,7,4,6,0.0
1251,DE_OCGT,2030,7,7,9,0.0
1252,DE_OCGT,2030,7,10,12,0.0
1253,DE_OCGT,2030,7,13,15,0.0
1254,DE_OCGT,2030,7,16,18,0.0
1255,DE_OCGT,2030,7,19,21,0.0
1256,DE_OCGT,2030,7,22,24,0.0
1257,DE_OCGT,2030,8,1,3,0.0
1258,DE_OCGT,2030,8,4,6,0.0
1259,DE_OCGT,2030,8,7,9,0.0
1260,DE_OCGT,2030,8,10,12,0.0
1261,DE_OCGT,2030,8,13,15,0.0
1262,DE_OCGT,2030,8,16,18,0.0
1263,DE_OCGT,2030,8,19,21,0.0
1264,DE_OCGT,2030,8,22,24,0.0
1265,DE_OCGT,2030,9,1,3,0.0
1266,DE_OCGT,2030,9,4,6,0.0
1267,DE_OCGT,2030,9,7,9,0.0
1268,DE_OCGT,2030,9,10,12,0.0
1269,DE_OCGT,2030,9,13,15,0.0
1270,DE_OCGT,2030,9,16,18,0.0
1271,DE_OCGT,2030,9,19,21,0.0
1272,DE_OCGT,2030,9,22,24,0.0
1273,DE_OCGT,2030,10,1,3,0.0
1274,DE_OCGT,2030,10,4,6,0.0
1275,DE_OCGT,2030,10,7,9,0.0
1276,DE_OCGT,2030,10,10,12,0.0
1277,DE_OCGT,2030,10,13,15,0.0
1278,DE_OCGT,2030,10,16,18,0.0
1279,DE_OCGT,2030,10,19,21,0.0
1280,DE_OCGT,2030,10,22,24,0.0
1281,FR_CCGT,2030,1,1,3,0.0
1282,FR_CCGT,2030,1,4,6,0.0
1283,FR_CCGT,2030,1,7,9,0.0
1284,FR_CCGT,2030,1,10,12,0.0
1285,FR_CCGT,2030,1,13,15,0.0
1286,FR_CCGT,2030,1,16,18,0.0
1287,FR_CCGT,2030,1,19,21,0.0
1288,FR_CCGT,2030,1,22,24,0.0
1289,FR_CCGT,2030,2,1,3,0.0
1290,FR_CCGT,2030,2,4,6,0.0
1291,FR_CCGT,2030,2,7,9,0.0
1292,FR_CCGT,2030,2,10,12,0.0
1293,FR_CCGT,2030,2,13,15,0.0
1294,FR_CCGT,2030,2,16,18,0.0
1295,FR_CCGT,2030,2,19,21,0.0
1296,FR_CCGT,2030,2,22,24,0.0
1297,FR_CCGT,2030,3,1,3,0.0
1298,FR_CCGT,2030,3,4,6,0.0
1299,FR_CCGT,2030,3,7,9,0.0
1300,FR_CCGT,2030,3,10,12,0.0
1301,FR_CCGT,2030,3,13,15,0.0
1302,FR_CCGT,2030,3,16,18,0.0
1303,FR_CCGT,2030,3,19,21,0.0
1304,FR_CCGT,2030,3,22,24,0.0
1305,FR_CCGT,2030,4,1,3,0.0
1306,FR_CCGT,2030,4,4,6,0.0
1307,FR_CCGT,2030,4,7,9,0.0
1308,FR_CCGT,2030,4,10,12,0.0
1309,FR_CCGT,2030,4,13,15,0.0
1310,FR_CCGT,2030,4,16,18,0.0
1311,FR_CCGT,2030,4,19,21,0.0
1312,FR_CCGT,2030,4,22,24,0.0
1313,FR_CCGT,2030,5,1,3,0.0
1314,FR_CCGT,2030,5,4,6,0.0
1315,FR_CCGT,2030,5,7,9,0.0
1316,FR_CCGT,2030,5,10,12,0.0
1317,FR_CCGT,2030,5,13,15,0.0
1318,FR_CCGT,2030,5,16,18,0.0
1319,FR_CCGT,2030,5,19,21,0.0
1320,FR_CCGT,2030,5,22,24,0.0
1321,FR_CCGT,2030,6,1,3,0.0
1322,FR_CCGT,2030,6,4,6,0.0
1323,FR_CCGT,2030,6,7,9,0.0
1324,FR_CCGT,2030,6,10,12,0.0
1325,FR_CCGT,2030,6,13,15,0.0
1326,FR_CCGT,2030,6,16,18,0.0
1327,FR_CCGT,2030,6,19,21,0.0
1328,FR_CCGT,2030,6,22,24,0.0
1329,FR_CCGT,2030,7,1,3,0.0
1330,FR_CCGT,2030,7,4,6,0.0
1331,FR_CCGT,2030,7,7,9,0.0
1332,FR_CCGT,2030,7,10,12,0.0
1333,FR_CCGT,2030,7,13,15,0.0
1334,FR_CCGT,2030,7,16,18,0.0
1335,FR_CCGT,2030,7,19,21,0.0
1336,FR_CCGT,2030,7,22,24,0.0
1337,FR_CCGT,2030,8,1,3,0.0
1338,FR_CCGT,2030,8,4,6,0.0
1339,FR_CCGT,2030,8,7,9,0.0
1340,FR_CCGT,2030,8,10,12,0.0
1341,FR_CCGT,2030,8,13,15,0.0
1342,FR_CCGT,2030,8,16,18,0.0
1343,FR_CCGT,2030,8,19,21,0.0
1344,FR_CCGT,2030,8,22,24,0.0
1345,FR_CCGT,2030,9,1,3,0.0
1346,FR_CCGT,2030,9,4,6,0.0
1347,FR_CCGT,2030,9,7,9,0.0
1348,FR_CCGT,2030,9,10,12,0.0
1349,FR_CCGT,2030,9,13,15,0.0
1350,FR_CCGT,2030,9,16,18,0.0
1351,FR_CCGT,2030,9,19,21,0.0
1352,FR_CCGT,2030,9,22,24,0.0
1353,FR_CCGT,2030,10,1,3,0.0
1354,FR_CCGT,2030,10,4,6,0.0
1355,FR_CCGT,2030,10,7,9,0.0
1356,FR_CCGT,2030,10,10,12,0.0
1357,FR_CCGT,2030,10,13,15,0.0
1358,FR_CCGT,2030,10,16,18,0.0
1359,FR_CCGT,2030,10,19,21,0.0
1360,FR_CCGT,2030,10,22,24,0.0
1361,FR_Coal,2030,1,1,3,0.0
1362,FR_Coal,2030,1,4,6,0.0
1363,FR_Coal,2030,1,7,9,0.0
1364,FR_Coal,2030,1,10,12,0.0
1365,FR_Coal,2030,1,13,15,0.0
1366,FR_Coal,2030,1,16,18,0.0
1367,FR_Coal,2030,1,19,21,0.0
1368,FR_Coal,2030,1,22,24,0.0
1369,FR_Coal,2030,2,1,3,0.0
1370,FR_Coal,2030,2,4,6,0.0
1371,FR_Coal,2030,2,7,9,0.0
1372,FR_Coal,2030,2,10,12,0.0
1373,FR_Coal,2030,2,13,15,0.0
1374,FR_Coal,2030,2,16,18,0.0
1375,FR_Coal,2030,2,19,21,0.0
1376,FR_Coal,2030,2,22,24,0.0
1377,FR_Coal,2030,3,1,3,0.0
1378,FR_Coal,2030,3,4,6,0.0
1379,FR_Coal,2030,3,7,9,0.0
1380,FR_Coal,2030,3,10,12,0.0
1381,FR_Coal,2030,3,13,15,0.0
1382,FR_Coal,2030,3,16,18,0.0
1383,FR_Coal,2030,3,19,21,0.0
1384,FR_Coal,2030,3,22,24,0.0
1385,FR_Coal,2030,4,1,3,0.0
1386,FR_Coal,2030,4,4,6,0.0
1387,FR_Coal,2030,4,7,9,0.0
1388,FR_Coal,2030,4,10,12,0.0
1389,FR_Coal,2030,4,13,15,0.0
1390,FR_Coal,2030,4,16,18,0.0
1391,FR_Coal,2030,4,19,21,0.0
1392,FR_Coal,2030,4,22,24,0.0
1393,FR_Coal,2030,5,1,3,0.0
1394,FR_Coal,2030,5,4,6,0.0
1395,FR_Coal,2030,5,7,9,0.0
1396,FR_Coal,2030,5,10,12,0.0
1397,FR_Coal,2030,5,13,15,0.0
1398,FR_Coal,2030,5,16,18,0.0
1399,FR_Coal,2030,5,19,21,0.0
1400,FR_Coal,2030,5,22,24,0.0
1401,FR_Coal,2030,6,1,3,0.0
1402,FR_Coal,2030,6,4,6,0.0
1403,FR_Coal,2030,6,7,9,0.0
1404,FR_Coal,2030,6,10,12,0.0
1405,FR_Coal,2030,6,13,15,0.0
1406,FR_Coal,2030,6,16,18,0.0
1407,FR_Coal,2030,6,19,21,0.0
1408,FR_Coal,2030,6,22,24,0.0
1409,FR_Coal,2030,7,1,3,0.0
1410,FR_Coal,2030,7,4,6,0.0
1411,FR_Coal,2030,7,7,9,0.0
1412,FR_Coal,2030,7,10,12,0.0
1413,FR_Coal,2030,7,13,15,0.0
1414,FR_Coal,2030,7,16,18,0.0
1415,FR_Coal,2030,7,19,21,0.0
1416,FR_Coal,2030,7,22,24,0.0
1417,FR_Coal,2030,8,1,3,0.0
1418,FR_Coal,2030,8,4,6,0.0
1419,FR_Coal,2030,8,7,9,0.0
1420,FR_Coal,2030,8,10,12,0.0
1421,FR_Coal,2030,8,13,15,0.0
1422,FR_Coal,2030,8,16,18,0.0
1423,FR_Coal,2030,8,19,21,0.0
1424,FR_Coal,2030,8,22,24,0.0
1425,FR_Coal,2030,9,1,3,0.0
1426,FR_Coal,2030,9,4,6,0.0
1427,FR_Coal,2030,9,7,9,0.0
1428,FR_Coal,2030,9,10,12,0.0
1429,FR_Coal,2030,9,13,15,0.0
1430,FR_Coal,2030,9,16,18,0.0
1431,FR_Coal,2030,9,19,21,0.0
1432,FR_Coal,2030,9,22,24,0.0
1433,FR_Coal,2030,10,1,3,0.0
1434,FR_Coal,2030,10,4,6,0.0
1435,FR_Coal,2030,10,7,9,0.0
1436,FR_Coal,2030,10,10,12,0.0
1437,FR_Coal,2030,10,13,15,0.0
1438,FR_Coal,2030,10,16,18,0.0
1439,FR_Coal,2030,10,19,21,0.0
1440,FR_Coal,2030,10,22,24,0.0
1441,FR_Nuclear,2030,1,1,3,0.0
1442,FR_Nuclear,2030,1,4,6,0.0
1443,FR_Nuclear,2030,1,7,9,0.0
1444,FR_Nuclear,2030,1,10,12,0.0
1445,FR_Nuclear,2030,1,13,15,0.0
1446,FR_Nuclear,2030,1,16,18,0.0
1447,FR_Nuclear,2030,1,19,21,0.0
1448,FR_Nuclear,2030,1,22,24,0.0
1449,FR_Nuclear,2030,2,1,3,0.0
1450,FR_Nuclear,2030,2,4,6,0.0
1451,FR_Nuclear,2030,2,7,9,0.0
1452,FR_Nuclear,2030,2,10,12,0.0
1453,FR_Nuclear,2030,2,13,15,0.0
1454,FR_Nuclear,2030,2,16,18,0.0
1455,FR_Nuclear,2030,2,19,21,0.0
1456,FR_Nuclear,2030,2,22,24,0.0
1457,FR_Nuclear,2030,3,1,3,0.0
1458,FR_Nuclear,2030,3,4,6,0.0
1459,FR_Nuclear,2030,3,7,9,0.0
1460,FR_Nuclear,2030,3,10,12,0.0
1461,FR_Nuclear,2030,3,13,15,0.0
1462,FR_Nuclear,2030,3,16,18,0.0
1463,FR_Nuclear,2030,3,19,21,0.0
1464,FR_Nuclear,2030,3,22,24,0.0
1465,FR_Nuclear,2030,4,1,3,0.0
1466,FR_Nuclear,2030,4,4,6,0.0
1467,FR_Nuclear,2030,4,7,9,0.0
1468,FR_Nuclear,2030,4,10,12,0.0
1469,FR_Nuclear,2030,4,13,15,0.0
1470,FR_Nuclear,2030,4,16,18,0.0
1471,FR_Nuclear,2030,4,19,21,0.0
1472,FR_Nuclear,2030,4,22,24,0.0
1473,FR_Nuclear,2030,5,1,3,0.0
1474,FR_Nuclear,2030,5,4,6,0.0
1475,FR_Nuclear,2030,5,7,9,0.0
1476,FR_Nuclear,2030,5,10,12,0.0
1477,FR_Nuclear,2030,5,13,15,0.0
1478,FR_Nuclear,2030,5,16,18,0.0
1479,FR_Nuclear,2030,5,19,21,0.0
1480,FR_Nuclear,2030,5,22,24,0.0
1481,FR_Nuclear,2030,6,1,3,0.0
1482,FR_Nuclear,2030,6,4,6,0.0
1483,FR_Nuclear,2030,6,7,9,0.0
1484,FR_Nuclear,2030,6,10,12,0.0
1485,FR_Nuclear,2030,6,13,15,0.0
1486,FR_Nuclear,2030,6,16,18,0.0
1487,FR_Nuclear,2030,6,19,21,0.0
1488,FR_Nuclear,2030,6,22,24,0.0
1489,FR_Nuclear,2030,7,1,3,0.0
1490,FR_Nuclear,2030,7,4,6,0.0
1491,FR_Nuclear,2030,7,7,9,0.0
1492,FR_Nuclear,2030,7,10,12,0.0
1493,FR_Nuclear,2030,7,13,15,0.0
1494,FR_Nuclear,2030,7,16,18,0.0
1495,FR_Nuclear,2030,7,19,21,0.0
1496,FR_Nuclear,2030,7,22,24,0.0
1497,FR_Nuclear,2030,8,1,3,0.0
1498,FR_Nuclear,2030,8,4,6,0.0
1499,FR_Nuclear,2030,8,7,9,0.0
1500,FR_Nuclear,2030,8,10,12,0.0
1501,FR_Nuclear,2030,8,13,15,0.0
1502,FR_Nuclear,2030,8,16,18,0.0
1503,FR_Nuclear,2030,8,19,21,0.0
1504,FR_Nuclear,2030,8,22,24,0.0
1505,FR_Nuclear,2030,9,1,3,0.0
1506,FR_Nuclear,2030,9,4,6,0.0
1507,FR_Nuclear,2030,9,7,9,0.0
1508,FR_Nuclear,2030,9,10,12,0.0
1509,FR_Nuclear,2030,9,13,15,0.0
1510,FR_Nuclear,2030,9,16,18,0.0
1511,FR_Nuclear,2030,9,19,21,0.0
1512,FR_Nuclear,2030,9,22,24,0.0
1513,FR_Nuclear,2030,10,1,3,0.0
1514,FR_Nuclear,2030,10,4,6,0.0
1515,FR_Nuclear,2030,10,7,9,0.0
1516,FR_Nuclear,2030,10,10,12,0.0
1517,FR_Nuclear,2030,10,13,15,0.0
1518,FR_Nuclear,2030,10,16,18,0.0
1519,FR_Nuclear,2030,10,19,21,0.0
1520,FR_Nuclear,2030,10,22,24,0.0
1521,FR_OCGT,2030,1,1,3,0.0
1522,FR_OCGT,2030,1,4,6,0.0
1523,FR_OCGT,2030,1,7,9,0.0
1524,FR_OCGT,2030,1,10,12,0.0
1525,FR_OCGT,2030,1,13,15,0.0
1526,FR_OCGT,2030,1,16,18,0.0
1527,FR_OCGT,2030,1,19,21,0.0
1528,FR_OCGT,2030,1,22,24,0.0
1529,FR_OCGT,2030,2,1,3,0.0
1530,FR_OCGT,2030,2,4,6,0.0
1531,FR_OCGT,2030,2,7,9,0.0
1532,FR_OCGT,2030,2,10,12,0.0
1533,FR_OCGT,2030,2,13,15,0.0
1534,FR_OCGT,2030,2,16,18,0.0
1535,FR_OCGT,2030,2,19,21,0.0
1536,FR_OCGT,2030,2,22,24,0.0
1537,FR_OCGT,2030,3,1,3,0.0
1538,FR_OCGT,2030,3,4,6,0.0
1539,FR_OCGT,2030,3,7,9,0.0
1540,FR_OCGT,2030,3,10,12,0.0
1541,FR_OCGT,2030,3,13,15,0.0
1542,FR_OCGT,2030,3,16,18,0.0
1543,FR_OCGT,2030,3,19,21,0.0
1544,FR_OCGT,2030,3,22,24,0.0
1545,FR_OCGT,2030,4,1,3,0.0
1546,FR_OCGT,2030,4,4,6,0.0
1547,FR_OCGT,2030,4,7,9,0.0
1548,FR_OCGT,2030,4,10,12,0.0
1549,FR_OCGT,2030,4,13,15,0.0
1550,FR_OCGT,2030,4,16,18,0.0
1551,FR_OCGT,2030,4,19,21,0.0
1552,FR_OCGT,2030,4,22,24,0.0
1553,FR_OCGT,2030,5,1,3,0.0
1554,FR_OCGT,2030,5,4,6,0.0
1555,FR_OCGT,2030,5,7,9,0.0
1556,FR_OCGT,2030,5,10,12,0.0
1557,FR_OCGT,2030,5,13,15,0.0
1558,FR_OCGT,2030,5,16,18,0.0
1559,FR_OCGT,2030,5,19,21,0.0
1560,FR_OCGT,2030,5,22,24,0.0
1561,FR_OCGT,2030,6,1,3,0.0
1562,FR_OCGT,2030,6,4,6,0.0
1563,FR_OCGT,2030,6,7,9,0.0
1564,FR_OCGT,2030,6,10,12,0.0
1565,FR_OCGT,2030,6,13,15,0.0
1566,FR_OCGT,2030,6,16,18,0.0
1567,FR_OCGT,2030,6,19,21,0.0
1568,FR_OCGT,2030,6,22,24,0.0
1569,FR_OCGT,2030,7,1,3,0.0
1570,FR_OCGT,2030,7,4,6,0.0
1571,FR_OCGT,2030,7,7,9,0.0
1572,FR_OCGT,2030,7,10,12,0.0
1573,FR_OCGT,2030,7,13,15,0.0
1574,FR_OCGT,2030,7,16,18,0.0
1575,FR_OCGT,2030,7,19,21,0.0
1576,FR_OCGT,2030,7,22,24,0.0
1577,FR_OCGT,2030,8,1,3,0.0
1578,FR_OCGT,2030,8,4,6,0.0
1579,FR_OCGT,2030,8,7,9,0.0
1580,FR_OCGT,2030,8,10,12,0.0
1581,FR_OCGT,2030,8,13,15,0.0
1582,FR_OCGT,2030,8,16,18,0.0
1583,FR_OCGT,2030,8,19,21,0.0
1584,FR_OCGT,2030,8,22,24,0.0
1585,FR_OCGT,2030,9,1,3,0.0
1586,FR_OCGT,2030,9,4,6,0.0
1587,FR_OCGT,2030,9,7,9,0.0
1588,FR_OCGT,2030,9,10,12,0.0
1589,FR_OCGT,2030,9,13,15,0.0
1590,FR_OCGT,2030,9,16,18,0.0
1591,FR_OCGT,2030,9,19,21,0.0
1592,FR_OCGT,2030,9,22,24,0.0
1593,FR_OCGT,2030,10,1,3,0.0
1594,FR_OCGT,2030,10,4,6,0.0
1595,FR_OCGT,2030,10,7,9,0.0
1596,FR_OCGT,2030,10,10,12,0.0
1597,FR_OCGT,2030,10,13,15,0.0
1598,FR_OCGT,2030,10,16,18,0.0
1599,FR_OCGT,2030,10,19,21,0.0
1600,FR_OCGT,2030,10,22,24,0.0
1601,LU_CCGT,2030,1,1,3,0.0
1602,LU_CCGT,2030,1,4,6,0.0
1603,LU_CCGT,2030,1,7,9,0.0
1604,LU_CCGT,2030,1,10,12,0.0
1605,LU_CCGT,2030,1,13,15,0.0
1606,LU_CCGT,2030,1,16,18,0.0
1607,LU_CCGT,2030,1,19,21,0.0
1608,LU_CCGT,2030,1,22,24,0.0
1609,LU_CCGT,2030,2,1,3,0.0
1610,LU_CCGT,2030,2,4,6,0.0
1611,LU_CCGT,2030,2,7,9,0.0
1612,LU_CCGT,2030,2,10,12,0.0
1613,LU_CCGT,2030,2,13,15,0.0
1614,LU_CCGT,2030,2,16,18,0.0
1615,LU_CCGT,2030,2,19,21,0.0
1616,LU_CCGT,2030,2,22,24,0.0
1617,LU_CCGT,2030,3,1,3,0.0
1618,LU_CCGT,2030,3,4,6,0.0
1619,LU_CCGT,2030,3,7,9,0.0
1620,LU_CCGT,2030,3,10,12,0.0
1621,LU_CCGT,2030,3,13,15,0.0
1622,LU_CCGT,2030,3,16,18,0.0
1623,LU_CCGT,2030,3,19,21,0.0
1624,LU_CCGT,2030,3,22,24,0.0
1625,LU_CCGT,2030,4,1,3,0.0
1626,LU_CCGT,2030,4,4,6,0.0
1627,LU_CCGT,2030,4,7,9,0.0
1628,LU_CCGT,2030,4,10,12,0.0
1629,LU_CCGT,2030,4,13,15,0.0
1630,LU_CCGT,2030,4,16,18,0.0
1631,LU_CCGT,2030,4,19,21,0.0
1632,LU_CCGT,2030,4,22,24,0.0
1633,LU_CCGT,2030,5,1,3,0.0
1634,LU_CCGT,2030,5,4,6,0.0
1635,LU_CCGT,2030,5,7,9,0.0
1636,LU_CCGT,2030,5,10,12,0.0
1637,LU_CCGT,2030,5,13,15,0.0
1638,LU_CCGT,2030,5,16,18,0.0
1639,LU_CCGT,2030,5,19,21,0.0
1640,LU_CCGT,2030,5,22,24,0.0
1641,LU_CCGT,2030,6,1,3,0.0
1642,LU_CCGT,2030,6,4,6,0.0
1643,LU_CCGT,2030,6,7,9,0.0
1644,LU_CCGT,2030,6,10,12,0.0
1645,LU_CCGT,2030,6,13,15,0.0
1646,LU_CCGT,2030,6,16,18,0.0
1647,LU_CCGT,2030,6,19,21,0.0
1648,LU_CCGT,2030,6,22,24,0.0
1649,LU_CCGT,2030,7,1,3,0.0
1650,LU_CCGT,2030,7,4,6,0.0
1651,LU_CCGT,2030,7,7,9,0.0
1652,LU_CCGT,2030,7,10,12,0.0
1653,LU_CCGT,2030,7,13,15,0.0
1654,LU_CCGT,2030,7,16,18,0.0
1655,LU_CCGT,2030,7,19,21,0.0
1656,LU_CCGT,2030,7,22,24,0.0
1657,LU_CCGT,2030,8,1,3,0.0
1658,LU_CCGT,2030,8,4,6,0.0
1659,LU_CCGT,2030,8,7,9,0.0
1660,LU_CCGT,2030,8,10,12,0.0
1661,LU_CCGT,2030,8,13,15,0.0
1662,LU_CCGT,2030,8,16,18,0.0
1663,LU_CCGT,2030,8,19,21,0.0
1664,LU_CCGT,2030,8,22,24,0.0
1665,LU_CCGT,2030,9,1,3,0.0
1666,LU_CCGT,2030,9,4,6,0.0
1667,LU_CCGT,2030,9,7,9,0.0
1668,LU_CCGT,2030,9,10,12,0.0
1669,LU_CCGT,2030,9,13,15,0.0
1670,LU_CCGT,2030,9,16,18,0.0
1671,LU_CCGT,2030,9,19,21,0.0
1672,LU_CCGT,2030,9,22,24,0.0
1673,LU_CCGT,2030,10,1,3,0.0
1674,LU_CCGT,2030,10,4,6,0.0
1675,LU_CCGT,2030,10,7,9,0.0
1676,LU_CCGT,2030,10,10,12,0.0
1677,LU_CCGT,2030,10,13,15,0.0
1678,LU_CCGT,2030,10,16,18,0.0
1679,LU_CCGT,2030,10,19,21,0.0
1680,LU_CCGT,2030,10,22,24,0.0
1681,LU_Coal,2030,1,1,3,0.0
1682,LU_Coal,2030,1,4,6,0.0
1683,LU_Coal,2030,1,7,9,0.0
1684,LU_Coal,2030,1,10,12,0.0
1685,LU_Coal,2030,1,13,15,0.0
1686,LU_Coal,2030,1,16,18,0.0
1687,LU_Coal,2030,1,19,21,0.0
1688,LU_Coal,2030,1,22,24,0.0
1689,LU_Coal,2030,2,1,3,0.0
1690,LU_Coal,2030,2,4,6,0.0
