id,asset,year,rep_period,time_block_start,time_block_end,dual_max_output_flow_with_basic_unit_commitment
1691,LU_Coal,2030,2,7,9,0.0
1692,LU_Coal,2030,2,10,12,0.0
1693,LU_Coal,2030,2,13,15,0.0
1694,LU_Coal,2030,2,16,18,0.0
1695,LU_Coal,2030,2,19,21,0.0
1696,LU_Coal,2030,2,22,24,0.0
1697,LU_Coal,2030,3,1,3,0.0
1698,LU_Coal,2030,3,4,6,0.0
1699,LU_Coal,2030,3,7,9,0.0
1700,LU_Coal,2030,3,10,12,0.0
1701,LU_Coal,2030,3,13,15,0.0
1702,LU_Coal,2030,3,16,18,0.0
1703,LU_Coal,2030,3,19,21,0.0
1704,LU_Coal,2030,3,22,24,0.0
1705,LU_Coal,2030,4,1,3,0.0
1706,LU_Coal,2030,4,4,6,0.0
1707,LU_Coal,2030,4,7,9,0.0
1708,LU_Coal,2030,4,10,12,0.0
1709,LU_Coal,2030,4,13,15,0.0
1710,LU_Coal,2030,4,16,18,0.0
1711,LU_Coal,2030,4,19,21,0.0
1712,LU_Coal,2030,4,22,24,0.0
1713,LU_Coal,2030,5,1,3,0.0
1714,LU_Coal,2030,5,4,6,0.0
1715,LU_Coal,2030,5,7,9,0.0
1716,LU_Coal,2030,5,10,12,0.0
1717,LU_Coal,2030,5,13,15,0.0
1718,LU_Coal,2030,5,16,18,0.0
1719,LU_Coal,2030,5,19,21,0.0
1720,LU_Coal,2030,5,22,24,0.0
1721,LU_Coal,2030,6,1,3,0.0
1722,LU_Coal,2030,6,4,6,0.0
1723,LU_Coal,2030,6,7,9,0.0
1724,LU_Coal,2030,6,10,12,0.0
1725,LU_Coal,2030,6,13,15,0.0
1726,LU_Coal,2030,6,16,18,0.0
1727,LU_Coal,2030,6,19,21,0.0
1728,LU_Coal,2030,6,22,24,0.0
1729,LU_Coal,2030,7,1,3,0.0
1730,LU_Coal,2030,7,4,6,0.0
1731,LU_Coal,2030,7,7,9,0.0
1732,LU_Coal,2030,7,10,12,0.0
1733,LU_Coal,2030,7,13,15,0.0
1734,LU_Coal,2030,7,16,18,0.0
1735,LU_Coal,2030,7,19,21,0.0
1736,LU_Coal,2030,7,22,24,0.0
1737,LU_Coal,2030,8,1,3,0.0
1738,LU_Coal,2030,8,4,6,0.0
1739,LU_Coal,2030,8,7,9,0.0
1740,LU_Coal,2030,8,10,12,0.0
1741,LU_Coal,2030,8,13,15,0.0
1742,LU_Coal,2030,8,16,18,0.0
1743,LU_Coal,2030,8,19,21,0.0
1744,LU_Coal,2030,8,22,24,0.0
1745,LU_Coal,2030,9,1,3,0.0
1746,LU_Coal,2030,9,4,6,0.0
1747,LU_Coal,2030,9,7,9,0.0
1748,LU_Coal,2030,9,10,12,0.0
1749,LU_Coal,2030,9,13,15,0.0
1750,LU_Coal,2030,9,16,18,0.0
1751,LU_Coal,2030,9,19,21,0.0
1752,LU_Coal,2030,9,22,24,0.0
1753,LU_Coal,2030,10,1,3,0.0
1754,LU_Coal,2030,10,4,6,0.0
1755,LU_Coal,2030,10,7,9,0.0
1756,LU_Coal,2030,10,10,12,0.0
1757,LU_Coal,2030,10,13,15,0.0
1758,LU_Coal,2030,10,16,18,0.0
1759,LU_Coal,2030,10,19,21,0.0
1760,LU_Coal,2030,10,22,24,0.0
1761,LU_Nuclear,2030,1,1,3,0.0
1762,LU_Nuclear,2030,1,4,6,0.0
1763,LU_Nuclear,2030,1,7,9,0.0
1764,LU_Nuclear,2030,1,10,12,0.0
1765,LU_Nuclear,2030,1,13,15,0.0
1766,LU_Nuclear,2030,1,16,18,0.0
1767,LU_Nuclear,2030,1,19,21,0.0
1768,LU_Nuclear,2030,1,22,24,0.0
1769,LU_Nuclear,2030,2,1,3,0.0
1770,LU_Nuclear,2030,2,4,6,0.0
1771,LU_Nuclear,2030,2,7,9,0.0
1772,LU_Nuclear,2030,2,10,12,0.0
1773,LU_Nuclear,2030,2,13,15,0.0
1774,LU_Nuclear,2030,2,16,18,0.0
1775,LU_Nuclear,2030,2,19,21,0.0
1776,LU_Nuclear,2030,2,22,24,0.0
1777,LU_Nuclear,2030,3,1,3,0.0
1778,LU_Nuclear,2030,3,4,6,0.0
1779,LU_Nuclear,2030,3,7,9,0.0
1780,LU_Nuclear,2030,3,10,12,0.0
1781,LU_Nuclear,2030,3,13,15,0.0
1782,LU_Nuclear,2030,3,16,18,0.0
1783,LU_Nuclear,2030,3,19,21,0.0
1784,LU_Nuclear,2030,3,22,24,0.0
1785,LU_Nuclear,2030,4,1,3,0.0
1786,LU_Nuclear,2030,4,4,6,0.0
1787,LU_Nuclear,2030,4,7,9,0.0
1788,LU_Nuclear,2030,4,10,12,0.0
1789,LU_Nuclear,2030,4,13,15,0.0
1790,LU_Nuclear,2030,4,16,18,0.0
1791,LU_Nuclear,2030,4,19,21,0.0
1792,LU_Nuclear,2030,4,22,24,0.0
1793,LU_Nuclear,2030,5,1,3,0.0
1794,LU_Nuclear,2030,5,4,6,0.0
1795,LU_Nuclear,2030,5,7,9,0.0
1796,LU_Nuclear,2030,5,10,12,0.0
1797,LU_Nuclear,2030,5,13,15,0.0
1798,LU_Nuclear,2030,5,16,18,0.0
1799,LU_Nuclear,2030,5,19,21,0.0
1800,LU_Nuclear,2030,5,22,24,0.0
1801,LU_Nuclear,2030,6,1,3,0.0
1802,LU_Nuclear,2030,6,4,6,0.0
1803,LU_Nuclear,2030,6,7,9,0.0
1804,LU_Nuclear,2030,6,10,12,0.0
1805,LU_Nuclear,2030,6,13,15,0.0
1806,LU_Nuclear,2030,6,16,18,0.0
1807,LU_Nuclear,2030,6,19,21,0.0
1808,LU_Nuclear,2030,6,22,24,0.0
1809,LU_Nuclear,2030,7,1,3,0.0
1810,LU_Nuclear,2030,7,4,6,0.0
1811,LU_Nuclear,2030,7,7,9,0.0
1812,LU_Nuclear,2030,7,10,12,0.0
1813,LU_Nuclear,2030,7,13,15,0.0
1814,LU_Nuclear,2030,7,16,18,0.0
1815,LU_Nuclear,2030,7,19,21,0.0
1816,LU_Nuclear,2030,7,22,24,0.0
1817,LU_Nuclear,2030,8,1,3,0.0
1818,LU_Nuclear,2030,8,4,6,0.0
1819,LU_Nuclear,2030,8,7,9,0.0
1820,LU_Nuclear,2030,8,10,12,0.0
1821,LU_Nuclear,2030,8,13,15,0.0
1822,LU_Nuclear,2030,8,16,18,0.0
1823,LU_Nuclear,2030,8,19,21,0.0
1824,LU_Nuclear,2030,8,22,24,0.0
1825,LU_Nuclear,2030,9,1,3,0.0
1826,LU_Nuclear,2030,9,4,6,0.0
1827,LU_Nuclear,2030,9,7,9,0.0
1828,LU_Nuclear,2030,9,10,12,0.0
1829,LU_Nuclear,2030,9,13,15,0.0
1830,LU_Nuclear,2030,9,16,18,0.0
1831,LU_Nuclear,2030,9,19,21,0.0
1832,LU_Nuclear,2030,9,22,24,0.0
1833,LU_Nuclear,2030,10,1,3,0.0
1834,LU_Nuclear,2030,10,4,6,0.0
1835,LU_Nuclear,2030,10,7,9,0.0
1836,LU_Nuclear,2030,10,10,12,0.0
1837,LU_Nuclear,2030,10,13,15,0.0
1838,LU_Nuclear,2030,10,16,18,0.0
1839,LU_Nuclear,2030,10,19,21,0.0
1840,LU_Nuclear,2030,10,22,24,0.0
1841,LU_OCGT,2030,1,1,3,0.0
1842,LU_OCGT,2030,1,4,6,0.0
1843,LU_OCGT,2030,1,7,9,0.0
1844,LU_OCGT,2030,1,10,12,0.0
1845,LU_OCGT,2030,1,13,15,0.0
1846,LU_OCGT,2030,1,16,18,0.0
1847,LU_OCGT,2030,1,19,21,0.0
1848,LU_OCGT,2030,1,22,24,0.0
1849,LU_OCGT,2030,2,1,3,0.0
1850,LU_OCGT,2030,2,4,6,0.0
1851,LU_OCGT,2030,2,7,9,0.0
1852,LU_OCGT,2030,2,10,12,0.0
1853,LU_OCGT,2030,2,13,15,0.0
1854,LU_OCGT,2030,2,16,18,0.0
1855,LU_OCGT,2030,2,19,21,0.0
1856,LU_OCGT,2030,2,22,24,0.0
1857,LU_OCGT,2030,3,1,3,0.0
1858,LU_OCGT,2030,3,4,6,0.0
1859,LU_OCGT,2030,3,7,9,0.0
1860,LU_OCGT,2030,3,10,12,0.0
1861,LU_OCGT,2030,3,13,15,0.0
1862,LU_OCGT,2030,3,16,18,0.0
1863,LU_OCGT,2030,3,19,21,0.0
1864,LU_OCGT,2030,3,22,24,0.0
1865,LU_OCGT,2030,4,1,3,0.0
1866,LU_OCGT,2030,4,4,6,0.0
1867,LU_OCGT,2030,4,7,9,0.0
1868,LU_OCGT,2030,4,10,12,0.0
1869,LU_OCGT,2030,4,13,15,0.0
1870,LU_OCGT,2030,4,16,18,0.0
1871,LU_OCGT,2030,4,19,21,0.0
1872,LU_OCGT,2030,4,22,24,0.0
1873,LU_OCGT,2030,5,1,3,0.0
1874,LU_OCGT,2030,5,4,6,0.0
1875,LU_OCGT,2030,5,7,9,0.0
1876,LU_OCGT,2030,5,10,12,0.0
1877,LU_OCGT,2030,5,13,15,0.0
1878,LU_OCGT,2030,5,16,18,0.0
1879,LU_OCGT,2030,5,19,21,0.0
1880,LU_OCGT,2030,5,22,24,0.0
1881,LU_OCGT,2030,6,1,3,0.0
1882,LU_OCGT,2030,6,4,6,0.0
1883,LU_OCGT,2030,6,7,9,0.0
1884,LU_OCGT,2030,6,10,12,0.0
1885,LU_OCGT,2030,6,13,15,0.0
1886,LU_OCGT,2030,6,16,18,0.0
1887,LU_OCGT,2030,6,19,21,0.0
1888,LU_OCGT,2030,6,22,24,0.0
1889,LU_OCGT,2030,7,1,3,0.0
1890,LU_OCGT,2030,7,4,6,0.0
1891,LU_OCGT,2030,7,7,9,0.0
1892,LU_OCGT,2030,7,10,12,0.0
1893,LU_OCGT,2030,7,13,15,0.0
1894,LU_OCGT,2030,7,16,18,0.0
1895,LU_OCGT,2030,7,19,21,0.0
1896,LU_OCGT,2030,7,22,24,0.0
1897,LU_OCGT,2030,8,1,3,0.0
1898,LU_OCGT,2030,8,4,6,0.0
1899,LU_OCGT,2030,8,7,9,0.0
1900,LU_OCGT,2030,8,10,12,0.0
1901,LU_OCGT,2030,8,13,15,0.0
1902,LU_OCGT,2030,8,16,18,0.0
1903,LU_OCGT,2030,8,19,21,0.0
1904,LU_OCGT,2030,8,22,24,0.0
1905,LU_OCGT,2030,9,1,3,0.0
1906,LU_OCGT,2030,9,4,6,0.0
1907,LU_OCGT,2030,9,7,9,0.0
1908,LU_OCGT,2030,9,10,12,0.0
1909,LU_OCGT,2030,9,13,15,0.0
1910,LU_OCGT,2030,9,16,18,0.0
1911,LU_OCGT,2030,9,19,21,0.0
1912,LU_OCGT,2030,9,22,24,0.0
1913,LU_OCGT,2030,10,1,3,0.0
1914,LU_OCGT,2030,10,4,6,0.0
1915,LU_OCGT,2030,10,7,9,0.0
1916,LU_OCGT,2030,10,10,12,0.0
1917,LU_OCGT,2030,10,13,15,0.0
1918,LU_OCGT,2030,10,16,18,0.0
1919,LU_OCGT,2030,10,19,21,0.0
1920,LU_OCGT,2030,10,22,24,0.0
1921,NL_CCGT,2030,1,1,3,0.0
1922,NL_CCGT,2030,1,4,6,0.0
1923,NL_CCGT,2030,1,7,9,0.0
1924,NL_CCGT,2030,1,10,12,0.0
1925,NL_CCGT,2030,1,13,15,0.0
1926,NL_CCGT,2030,1,16,18,0.0
1927,NL_CCGT,2030,1,19,21,0.0
1928,NL_CCGT,2030,1,22,24,0.0
1929,NL_CCGT,2030,2,1,3,0.0
1930,NL_CCGT,2030,2,4,6,0.0
1931,NL_CCGT,2030,2,7,9,0.0
1932,NL_CCGT,2030,2,10,12,0.0
1933,NL_CCGT,2030,2,13,15,0.0
1934,NL_CCGT,2030,2,16,18,0.0
1935,NL_CCGT,2030,2,19,21,0.0
1936,NL_CCGT,2030,2,22,24,0.0
1937,NL_CCGT,2030,3,1,3,0.0
1938,NL_CCGT,2030,3,4,6,0.0
1939,NL_CCGT,2030,3,7,9,0.0
1940,NL_CCGT,2030,3,10,12,0.0
1941,NL_CCGT,2030,3,13,15,0.0
1942,NL_CCGT,2030,3,16,18,0.0
1943,NL_CCGT,2030,3,19,21,0.0
1944,NL_CCGT,2030,3,22,24,0.0
1945,NL_CCGT,2030,4,1,3,0.0
1946,NL_CCGT,2030,4,4,6,0.0
1947,NL_CCGT,2030,4,7,9,0.0
1948,NL_CCGT,2030,4,10,12,0.0
1949,NL_CCGT,2030,4,13,15,0.0
1950,NL_CCGT,2030,4,16,18,0.0
1951,NL_CCGT,2030,4,19,21,0.0
1952,NL_CCGT,2030,4,22,24,0.0
1953,NL_CCGT,2030,5,1,3,0.0
1954,NL_CCGT,2030,5,4,6,0.0
1955,NL_CCGT,2030,5,7,9,0.0
1956,NL_CCGT,2030,5,10,12,0.0
1957,NL_CCGT,2030,5,13,15,0.0
1958,NL_CCGT,2030,5,16,18,0.0
1959,NL_CCGT,2030,5,19,21,0.0
1960,NL_CCGT,2030,5,22,24,0.0
1961,NL_CCGT,2030,6,1,3,0.0
1962,NL_CCGT,2030,6,4,6,0.0
1963,NL_CCGT,2030,6,7,9,0.0
1964,NL_CCGT,2030,6,10,12,0.0
1965,NL_CCGT,2030,6,13,15,0.0
1966,NL_CCGT,2030,6,16,18,0.0
1967,NL_CCGT,2030,6,19,21,0.0
1968,NL_CCGT,2030,6,22,24,0.0
1969,NL_CCGT,2030,7,1,3,0.0
1970,NL_CCGT,2030,7,4,6,0.0
1971,NL_CCGT,2030,7,7,9,0.0
1972,NL_CCGT,2030,7,10,12,0.0
1973,NL_CCGT,2030,7,13,15,0.0
1974,NL_CCGT,2030,7,16,18,0.0
1975,NL_CCGT,2030,7,19,21,0.0
1976,NL_CCGT,2030,7,22,24,0.0
1977,NL_CCGT,2030,8,1,3,0.0
1978,NL_CCGT,2030,8,4,6,0.0
1979,NL_CCGT,2030,8,7,9,0.0
1980,NL_CCGT,2030,8,10,12,0.0
1981,NL_CCGT,2030,8,13,15,0.0
1982,NL_CCGT,2030,8,16,18,0.0
1983,NL_CCGT,2030,8,19,21,0.0
1984,NL_CCGT,2030,8,22,24,0.0
1985,NL_CCGT,2030,9,1,3,0.0
1986,NL_CCGT,2030,9,4,6,0.0
1987,NL_CCGT,2030,9,7,9,0.0
1988,NL_CCGT,2030,9,10,12,0.0
1989,NL_CCGT,2030,9,13,15,0.0
1990,NL_CCGT,2030,9,16,18,0.0
1991,NL_CCGT,2030,9,19,21,0.0
1992,NL_CCGT,2030,9,22,24,0.0
1993,NL_CCGT,2030,10,1,3,0.0
1994,NL_CCGT,2030,10,4,6,0.0
1995,NL_CCGT,2030,10,7,9,0.0
1996,NL_CCGT,2030,10,10,12,0.0
1997,NL_CCGT,2030,10,13,15,0.0
1998,NL_CCGT,2030,10,16,18,0.0
1999,NL_CCGT,2030,10,19,21,0.0
2000,NL_CCGT,2030,10,22,24,0.0
2001,NL_Coal,2030,1,1,3,0.0
2002,NL_Coal,2030,1,4,6,0.0
2003,NL_Coal,2030,1,7,9,0.0
2004,NL_Coal,2030,1,10,12,0.0
2005,NL_Coal,2030,1,13,15,0.0
2006,NL_Coal,2030,1,16,18,0.0
2007,NL_Coal,2030,1,19,21,0.0
2008,NL_Coal,2030,1,22,24,0.0
2009,NL_Coal,2030,2,1,3,0.0
2010,NL_Coal,2030,2,4,6,0.0
2011,NL_Coal,2030,2,7,9,0.0
2012,NL_Coal,2030,2,10,12,0.0
2013,NL_Coal,2030,2,13,15,0.0
2014,NL_Coal,2030,2,16,18,0.0
2015,NL_Coal,2030,2,19,21,0.0
2016,NL_Coal,2030,2,22,24,0.0
2017,NL_Coal,2030,3,1,3,0.0
2018,NL_Coal,2030,3,4,6,0.0
2019,NL_Coal,2030,3,7,9,0.0
2020,NL_Coal,2030,3,10,12,0.0
2021,NL_Coal,2030,3,13,15,0.0
2022,NL_Coal,2030,3,16,18,0.0
2023,NL_Coal,2030,3,19,21,0.0
2024,NL_Coal,2030,3,22,24,0.0
2025,NL_Coal,2030,4,1,3,0.0
2026,NL_Coal,2030,4,4,6,0.0
2027,NL_Coal,2030,4,7,9,0.0
2028,NL_Coal,2030,4,10,12,0.0
2029,NL_Coal,2030,4,13,15,0.0
2030,NL_Coal,2030,4,16,18,0.0
2031,NL_Coal,2030,4,19,21,0.0
2032,NL_Coal,2030,4,22,24,0.0
2033,NL_Coal,2030,5,1,3,0.0
2034,NL_Coal,2030,5,4,6,0.0
2035,NL_Coal,2030,5,7,9,0.0
2036,NL_Coal,2030,5,10,12,0.0
2037,NL_Coal,2030,5,13,15,0.0
2038,NL_Coal,2030,5,16,18,0.0
2039,NL_Coal,2030,5,19,21,0.0
2040,NL_Coal,2030,5,22,24,0.0
2041,NL_Coal,2030,6,1,3,0.0
2042,NL_Coal,2030,6,4,6,0.0
2043,NL_Coal,2030,6,7,9,0.0
2044,NL_Coal,2030,6,10,12,0.0
2045,NL_Coal,2030,6,13,15,0.0
2046,NL_Coal,2030,6,16,18,0.0
2047,NL_Coal,2030,6,19,21,0.0
2048,NL_Coal,2030,6,22,24,0.0
2049,NL_Coal,2030,7,1,3,0.0
2050,NL_Coal,2030,7,4,6,0.0
2051,NL_Coal,2030,7,7,9,0.0
2052,NL_Coal,2030,7,10,12,0.0
2053,NL_Coal,2030,7,13,15,0.0
2054,NL_Coal,2030,7,16,18,0.0
2055,NL_Coal,2030,7,19,21,0.0
2056,NL_Coal,2030,7,22,24,0.0
2057,NL_Coal,2030,8,1,3,0.0
2058,NL_Coal,2030,8,4,6,0.0
2059,NL_Coal,2030,8,7,9,0.0
2060,NL_Coal,2030,8,10,12,0.0
2061,NL_Coal,2030,8,13,15,0.0
2062,NL_Coal,2030,8,16,18,0.0
2063,NL_Coal,2030,8,19,21,0.0
2064,NL_Coal,2030,8,22,24,0.0
2065,NL_Coal,2030,9,1,3,0.0
2066,NL_Coal,2030,9,4,6,0.0
2067,NL_Coal,2030,9,7,9,0.0
2068,NL_Coal,2030,9,10,12,0.0
2069,NL_Coal,2030,9,13,15,0.0
2070,NL_Coal,2030,9,16,18,0.0
2071,NL_Coal,2030,9,19,21,0.0
2072,NL_Coal,2030,9,22,24,0.0
2073,NL_Coal,2030,10,1,3,0.0
2074,NL_Coal,2030,10,4,6,0.0
2075,NL_Coal,2030,10,7,9,0.0
2076,NL_Coal,2030,10,10,12,0.0
2077,NL_Coal,2030,10,13,15,0.0
2078,NL_Coal,2030,10,16,18,0.0
2079,NL_Coal,2030,10,19,21,0.0
2080,NL_Coal,2030,10,22,24,0.0
2081,NL_Nuclear,2030,1,1,3,0.0
2082,NL_Nuclear,2030,1,4,6,0.0
2083,NL_Nuclear,2030,1,7,9,0.0
2084,NL_Nuclear,2030,1,10,12,0.0
2085,NL_Nuclear,2030,1,13,15,0.0
2086,NL_Nuclear,2030,1,16,18,0.0
2087,NL_Nuclear,2030,1,19,21,0.0
2088,NL_Nuclear,2030,1,22,24,0.0
2089,NL_Nuclear,2030,2,1,3,0.0
2090,NL_Nuclear,2030,2,4,6,0.0
2091,NL_Nuclear,2030,2,7,9,0.0
2092,NL_Nuclear,2030,2,10,12,0.0
2093,NL_Nuclear,2030,2,13,15,0.0
2094,NL_Nuclear,2030,2,16,18,0.0
2095,NL_Nuclear,2030,2,19,21,0.0
2096,NL_Nuclear,2030,2,22,24,0.0
2097,NL_Nuclear,2030,3,1,3,0.0
2098,NL_Nuclear,2030,3,4,6,0.0
2099,NL_Nuclear,2030,3,7,9,0.0
2100,NL_Nuclear,2030,3,10,12,0.0
2101,NL_Nuclear,2030,3,13,15,0.0
2102,NL_Nuclear,2030,3,16,18,0.0
2103,NL_Nuclear,2030,3,19,21,0.0
2104,NL_Nuclear,2030,3,22,24,0.0
2105,NL_Nuclear,2030,4,1,3,0.0
2106,NL_Nuclear,2030,4,4,6,0.0
2107,NL_Nuclear,2030,4,7,9,0.0
2108,NL_Nuclear,2030,4,10,12,0.0
2109,NL_Nuclear,2030,4,13,15,0.0
2110,NL_Nuclear,2030,4,16,18,0.0
2111,NL_Nuclear,2030,4,19,21,0.0
2112,NL_Nuclear,2030,4,22,24,0.0
2113,NL_Nuclear,2030,5,1,3,0.0
2114,NL_Nuclear,2030,5,4,6,0.0
2115,NL_Nuclear,2030,5,7,9,0.0
2116,NL_Nuclear,2030,5,10,12,0.0
2117,NL_Nuclear,2030,5,13,15,0.0
2118,NL_Nuclear,2030,5,16,18,0.0
2119,NL_Nuclear,2030,5,19,21,0.0
2120,NL_Nuclear,2030,5,22,24,0.0
2121,NL_Nuclear,2030,6,1,3,0.0
2122,NL_Nuclear,2030,6,4,6,0.0
2123,NL_Nuclear,2030,6,7,9,0.0
2124,NL_Nuclear,2030,6,10,12,0.0
2125,NL_Nuclear,2030,6,13,15,0.0
2126,NL_Nuclear,2030,6,16,18,0.0
2127,NL_Nuclear,2030,6,19,21,0.0
2128,NL_Nuclear,2030,6,22,24,0.0
2129,NL_Nuclear,2030,7,1,3,0.0
2130,NL_Nuclear,2030,7,4,6,0.0
2131,NL_Nuclear,2030,7,7,9,0.0
2132,NL_Nuclear,2030,7,10,12,0.0
2133,NL_Nuclear,2030,7,13,15,0.0
2134,NL_Nuclear,2030,7,16,18,0.0
2135,NL_Nuclear,2030,7,19,21,0.0
2136,NL_Nuclear,2030,7,22,24,0.0
2137,NL_Nuclear,2030,8,1,3,0.0
2138,NL_Nuclear,2030,8,4,6,0.0
2139,NL_Nuclear,2030,8,7,9,0.0
2140,NL_Nuclear,2030,8,10,12,0.0
2141,NL_Nuclear,2030,8,13,15,0.0
2142,NL_Nuclear,2030,8,16,18,0.0
2143,NL_Nuclear,2030,8,19,21,0.0
2144,NL_Nuclear,2030,8,22,24,0.0
2145,NL_Nuclear,2030,9,1,3,0.0
2146,NL_Nuclear,2030,9,4,6,0.0
2147,NL_Nuclear,2030,9,7,9,0.0
2148,NL_Nuclear,2030,9,10,12,0.0
2149,NL_Nuclear,2030,9,13,15,0.0
2150,NL_Nuclear,2030,9,16,18,0.0
2151,NL_Nuclear,2030,9,19,21,0.0
2152,NL_Nuclear,2030,9,22,24,0.0
2153,NL_Nuclear,2030,10,1,3,0.0
2154,NL_Nuclear,2030,10,4,6,0.0
2155,NL_Nuclear,2030,10,7,9,0.0
2156,NL_Nuclear,2030,10,10,12,0.0
2157,NL_Nuclear,2030,10,13,15,0.0
2158,NL_Nuclear,2030,10,16,18,0.0
2159,NL_Nuclear,2030,10,19,21,0.0
2160,NL_Nuclear,2030,10,22,24,0.0
2161,NL_OCGT,2030,1,1,3,0.0
2162,NL_OCGT,2030,1,4,6,0.0
2163,NL_OCGT,2030,1,7,9,0.0
2164,NL_OCGT,2030,1,10,12,0.0
2165,NL_OCGT,2030,1,13,15,0.0
2166,NL_OCGT,2030,1,16,18,0.0
2167,NL_OCGT,2030,1,19,21,0.0
2168,NL_OCGT,2030,1,22,24,0.0
2169,NL_OCGT,2030,2,1,3,0.0
2170,NL_OCGT,2030,2,4,6,0.0
2171,NL_OCGT,2030,2,7,9,0.0
2172,NL_OCGT,2030,2,10,12,0.0
2173,NL_OCGT,2030,2,13,15,0.0
2174,NL_OCGT,2030,2,16,18,0.0
2175,NL_OCGT,2030,2,19,21,0.0
2176,NL_OCGT,2030,2,22,24,0.0
2177,NL_OCGT,2030,3,1,3,0.0
2178,NL_OCGT,2030,3,4,6,0.0
2179,NL_OCGT,2030,3,7,9,0.0
2180,NL_OCGT,2030,3,10,12,0.0
2181,NL_OCGT,2030,3,13,15,0.0
2182,NL_OCGT,2030,3,16,18,0.0
2183,NL_OCGT,2030,3,19,21,0.0
2184,NL_OCGT,2030,3,22,24,0.0
2185,NL_OCGT,2030,4,1,3,0.0
2186,NL_OCGT,2030,4,4,6,0.0
2187,NL_OCGT,2030,4,7,9,0.0
2188,NL_OCGT,2030,4,10,12,0.0
2189,NL_OCGT,2030,4,13,15,0.0
2190,NL_OCGT,2030,4,16,18,0.0
2191,NL_OCGT,2030,4,19,21,0.0
2192,NL_OCGT,2030,4,22,24,0.0
2193,NL_OCGT,2030,5,1,3,0.0
2194,NL_OCGT,2030,5,4,6,0.0
2195,NL_OCGT,2030,5,7,9,0.0
2196,NL_OCGT,2030,5,10,12,0.0
2197,NL_OCGT,2030,5,13,15,0.0
2198,NL_OCGT,2030,5,16,18,0.0
2199,NL_OCGT,2030,5,19,21,0.0
2200,NL_OCGT,2030,5,22,24,0.0
2201,NL_OCGT,2030,6,1,3,0.0
2202,NL_OCGT,2030,6,4,6,0.0
2203,NL_OCGT,2030,6,7,9,0.0
2204,NL_OCGT,2030,6,10,12,0.0
2205,NL_OCGT,2030,6,13,15,0.0
2206,NL_OCGT,2030,6,16,18,0.0
2207,NL_OCGT,2030,6,19,21,0.0
2208,NL_OCGT,2030,6,22,24,0.0
2209,NL_OCGT,2030,7,1,3,0.0
2210,NL_OCGT,2030,7,4,6,0.0
2211,NL_OCGT,2030,7,7,9,0.0
2212,NL_OCGT,2030,7,10,12,0.0
2213,NL_OCGT,2030,7,13,15,0.0
2214,NL_OCGT,2030,7,16,18,0.0
2215,NL_OCGT,2030,7,19,21,0.0
2216,NL_OCGT,2030,7,22,24,0.0
2217,NL_OCGT,2030,8,1,3,0.0
2218,NL_OCGT,2030,8,4,6,0.0
2219,NL_OCGT,2030,8,7,9,0.0
2220,NL_OCGT,2030,8,10,12,0.0
2221,NL_OCGT,2030,8,13,15,0.0
2222,NL_OCGT,2030,8,16,18,0.0
2223,NL_OCGT,2030,8,19,21,0.0
2224,NL_OCGT,2030,8,22,24,0.0
2225,NL_OCGT,2030,9,1,3,0.0
2226,NL_OCGT,2030,9,4,6,0.0
2227,NL_OCGT,2030,9,7,9,0.0
2228,NL_OCGT,2030,9,10,12,0.0
2229,NL_OCGT,2030,9,13,15,0.0
2230,NL_OCGT,2030,9,16,18,0.0
2231,NL_OCGT,2030,9,19,21,0.0
2232,NL_OCGT,2030,9,22,24,0.0
2233,NL_OCGT,2030,10,1,3,0.0
2234,NL_OCGT,2030,10,4,6,0.0
2235,NL_OCGT,2030,10,7,9,0.0
2236,NL_OCGT,2030,10,10,12,0.0
2237,NL_OCGT,2030,10,13,15,0.0
2238,NL_OCGT,2030,10,16,18,0.0
2239,NL_OCGT,2030,10,19,21,0.0
2240,NL_OCGT,2030,10,22,24,0.0
