id,asset,year,rep_period,time_block_start,time_block_end,dual_start_up_upper_bound
1131,FR_Nuclear,2030,9,9,12,0.0
1132,FR_Nuclear,2030,9,13,16,0.0
1133,FR_Nuclear,2030,9,17,20,0.0
1134,FR_Nuclear,2030,9,21,24,0.0
1135,FR_Nuclear,2030,10,1,4,0.0
1136,FR_Nuclear,2030,10,5,8,0.0
1137,FR_Nuclear,2030,10,9,12,0.0
1138,FR_Nuclear,2030,10,13,16,0.0
1139,FR_Nuclear,2030,10,17,20,0.0
1140,FR_Nuclear,2030,10,21,24,0.0
1141,FR_OCGT,2030,1,1,4,0.0
1142,FR_OCGT,2030,1,5,8,0.0
1143,FR_OCGT,2030,1,9,12,0.0
1144,FR_OCGT,2030,1,13,16,0.0
1145,FR_OCGT,2030,1,17,20,0.0
1146,FR_OCGT,2030,1,21,24,0.0
1147,FR_OCGT,2030,2,1,4,0.0
1148,FR_OCGT,2030,2,5,8,0.0
1149,FR_OCGT,2030,2,9,12,0.0
1150,FR_OCGT,2030,2,13,16,0.0
1151,FR_OCGT,2030,2,17,20,0.0
1152,FR_OCGT,2030,2,21,24,0.0
1153,FR_OCGT,2030,3,1,4,0.0
1154,FR_OCGT,2030,3,5,8,0.0
1155,FR_OCGT,2030,3,9,12,0.0
1156,FR_OCGT,2030,3,13,16,0.0
1157,FR_OCGT,2030,3,17,20,0.0
1158,FR_OCGT,2030,3,21,24,0.0
1159,FR_OCGT,2030,4,1,4,0.0
1160,FR_OCGT,2030,4,5,8,0.0
1161,FR_OCGT,2030,4,9,12,0.0
1162,FR_OCGT,2030,4,13,16,0.0
1163,FR_OCGT,2030,4,17,20,0.0
1164,FR_OCGT,2030,4,21,24,0.0
1165,FR_OCGT,2030,5,1,4,0.0
1166,FR_OCGT,2030,5,5,8,0.0
1167,FR_OCGT,2030,5,9,12,0.0
1168,FR_OCGT,2030,5,13,16,0.0
1169,FR_OCGT,2030,5,17,20,0.0
1170,FR_OCGT,2030,5,21,24,0.0
1171,FR_OCGT,2030,6,1,4,0.0
1172,FR_OCGT,2030,6,5,8,0.0
1173,FR_OCGT,2030,6,9,12,0.0
1174,FR_OCGT,2030,6,13,16,0.0
1175,FR_OCGT,2030,6,17,20,0.0
1176,FR_OCGT,2030,6,21,24,0.0
1177,FR_OCGT,2030,7,1,4,0.0
1178,FR_OCGT,2030,7,5,8,0.0
1179,FR_OCGT,2030,7,9,12,0.0
1180,FR_OCGT,2030,7,13,16,0.0
1181,FR_OCGT,2030,7,17,20,0.0
1182,FR_OCGT,2030,7,21,24,0.0
1183,FR_OCGT,2030,8,1,4,0.0
1184,FR_OCGT,2030,8,5,8,0.0
1185,FR_OCGT,2030,8,9,12,0.0
1186,FR_OCGT,2030,8,13,16,0.0
1187,FR_OCGT,2030,8,17,20,0.0
1188,FR_OCGT,2030,8,21,24,0.0
1189,FR_OCGT,2030,9,1,4,0.0
1190,FR_OCGT,2030,9,5,8,0.0
1191,FR_OCGT,2030,9,9,12,0.0
1192,FR_OCGT,2030,9,13,16,0.0
1193,FR_OCGT,2030,9,17,20,0.0
1194,FR_OCGT,2030,9,21,24,0.0
1195,FR_OCGT,2030,10,1,4,0.0
1196,FR_OCGT,2030,10,5,8,0.0
1197,FR_OCGT,2030,10,9,12,0.0
1198,FR_OCGT,2030,10,13,16,0.0
1199,FR_OCGT,2030,10,17,20,0.0
1200,FR_OCGT,2030,10,21,24,0.0
1201,LU_CCGT,2030,1,1,4,0.0
1202,LU_CCGT,2030,1,5,8,0.0
1203,LU_CCGT,2030,1,9,12,0.0
1204,LU_CCGT,2030,1,13,16,0.0
1205,LU_CCGT,2030,1,17,20,0.0
1206,LU_CCGT,2030,1,21,24,0.0
1207,LU_CCGT,2030,2,1,4,0.0
1208,LU_CCGT,2030,2,5,8,0.0
1209,LU_CCGT,2030,2,9,12,0.0
1210,LU_CCGT,2030,2,13,16,0.0
1211,LU_CCGT,2030,2,17,20,0.0
1212,LU_CCGT,2030,2,21,24,0.0
1213,LU_CCGT,2030,3,1,4,0.0
1214,LU_CCGT,2030,3,5,8,0.0
1215,LU_CCGT,2030,3,9,12,0.0
1216,LU_CCGT,2030,3,13,16,0.0
1217,LU_CCGT,2030,3,17,20,0.0
1218,LU_CCGT,2030,3,21,24,0.0
1219,LU_CCGT,2030,4,1,4,0.0
1220,LU_CCGT,2030,4,5,8,0.0
1221,LU_CCGT,2030,4,9,12,0.0
1222,LU_CCGT,2030,4,13,16,0.0
1223,LU_CCGT,2030,4,17,20,0.0
1224,LU_CCGT,2030,4,21,24,0.0
1225,LU_CCGT,2030,5,1,4,0.0
1226,LU_CCGT,2030,5,5,8,0.0
1227,LU_CCGT,2030,5,9,12,0.0
1228,LU_CCGT,2030,5,13,16,0.0
1229,LU_CCGT,2030,5,17,20,0.0
1230,LU_CCGT,2030,5,21,24,0.0
1231,LU_CCGT,2030,6,1,4,0.0
1232,LU_CCGT,2030,6,5,8,0.0
1233,LU_CCGT,2030,6,9,12,0.0
1234,LU_CCGT,2030,6,13,16,0.0
1235,LU_CCGT,2030,6,17,20,0.0
1236,LU_CCGT,2030,6,21,24,0.0
1237,LU_CCGT,2030,7,1,4,0.0
1238,LU_CCGT,2030,7,5,8,0.0
1239,LU_CCGT,2030,7,9,12,0.0
1240,LU_CCGT,2030,7,13,16,0.0
1241,LU_CCGT,2030,7,17,20,0.0
1242,LU_CCGT,2030,7,21,24,0.0
1243,LU_CCGT,2030,8,1,4,0.0
1244,LU_CCGT,2030,8,5,8,0.0
1245,LU_CCGT,2030,8,9,12,0.0
1246,LU_CCGT,2030,8,13,16,0.0
1247,LU_CCGT,2030,8,17,20,0.0
1248,LU_CCGT,2030,8,21,24,0.0
1249,LU_CCGT,2030,9,1,4,0.0
1250,LU_CCGT,2030,9,5,8,0.0
1251,LU_CCGT,2030,9,9,12,0.0
1252,LU_CCGT,2030,9,13,16,0.0
1253,LU_CCGT,2030,9,17,20,0.0
1254,LU_CCGT,2030,9,21,24,0.0
1255,LU_CCGT,2030,10,1,4,0.0
1256,LU_CCGT,2030,10,5,8,0.0
1257,LU_CCGT,2030,10,9,12,0.0
1258,LU_CCGT,2030,10,13,16,0.0
1259,LU_CCGT,2030,10,17,20,0.0
1260,LU_CCGT,2030,10,21,24,0.0
1261,LU_Coal,2030,1,1,4,0.0
1262,LU_Coal,2030,1,5,8,0.0
1263,LU_Coal,2030,1,9,12,0.0
1264,LU_Coal,2030,1,13,16,0.0
1265,LU_Coal,2030,1,17,20,0.0
1266,LU_Coal,2030,1,21,24,0.0
1267,LU_Coal,2030,2,1,4,0.0
1268,LU_Coal,2030,2,5,8,0.0
1269,LU_Coal,2030,2,9,12,0.0
1270,LU_Coal,2030,2,13,16,0.0
1271,LU_Coal,2030,2,17,20,0.0
1272,LU_Coal,2030,2,21,24,0.0
1273,LU_Coal,2030,3,1,4,0.0
1274,LU_Coal,2030,3,5,8,0.0
1275,LU_Coal,2030,3,9,12,0.0
1276,LU_Coal,2030,3,13,16,0.0
1277,LU_Coal,2030,3,17,20,0.0
1278,LU_Coal,2030,3,21,24,0.0
1279,LU_Coal,2030,4,1,4,0.0
1280,LU_Coal,2030,4,5,8,0.0
1281,LU_Coal,2030,4,9,12,0.0
1282,LU_Coal,2030,4,13,16,0.0
1283,LU_Coal,2030,4,17,20,0.0
1284,LU_Coal,2030,4,21,24,0.0
1285,LU_Coal,2030,5,1,4,0.0
1286,LU_Coal,2030,5,5,8,0.0
1287,LU_Coal,2030,5,9,12,0.0
1288,LU_Coal,2030,5,13,16,0.0
1289,LU_Coal,2030,5,17,20,0.0
1290,LU_Coal,2030,5,21,24,0.0
1291,LU_Coal,2030,6,1,4,0.0
1292,LU_Coal,2030,6,5,8,0.0
1293,LU_Coal,2030,6,9,12,0.0
1294,LU_Coal,2030,6,13,16,0.0
1295,LU_Coal,2030,6,17,20,0.0
1296,LU_Coal,2030,6,21,24,0.0
1297,LU_Coal,2030,7,1,4,0.0
1298,LU_Coal,2030,7,5,8,0.0
1299,LU_Coal,2030,7,9,12,0.0
1300,LU_Coal,2030,7,13,16,0.0
1301,LU_Coal,2030,7,17,20,0.0
1302,LU_Coal,2030,7,21,24,0.0
1303,LU_Coal,2030,8,1,4,0.0
1304,LU_Coal,2030,8,5,8,0.0
1305,LU_Coal,2030,8,9,12,0.0
1306,LU_Coal,2030,8,13,16,0.0
1307,LU_Coal,2030,8,17,20,0.0
1308,LU_Coal,2030,8,21,24,0.0
1309,LU_Coal,2030,9,1,4,0.0
1310,LU_Coal,2030,9,5,8,0.0
1311,LU_Coal,2030,9,9,12,0.0
1312,LU_Coal,2030,9,13,16,0.0
1313,LU_Coal,2030,9,17,20,0.0
1314,LU_Coal,2030,9,21,24,0.0
1315,LU_Coal,2030,10,1,4,0.0
1316,LU_Coal,2030,10,5,8,0.0
1317,LU_Coal,2030,10,9,12,0.0
1318,LU_Coal,2030,10,13,16,0.0
1319,LU_Coal,2030,10,17,20,0.0
1320,LU_Coal,2030,10,21,24,0.0
1321,LU_Nuclear,2030,1,1,4,0.0
1322,LU_Nuclear,2030,1,5,8,0.0
1323,LU_Nuclear,2030,1,9,12,0.0
1324,LU_Nuclear,2030,1,13,16,0.0
1325,LU_Nuclear,2030,1,17,20,0.0
1326,LU_Nuclear,2030,1,21,24,0.0
1327,LU_Nuclear,2030,2,1,4,0.0
1328,LU_Nuclear,2030,2,5,8,0.0
1329,LU_Nuclear,2030,2,9,12,0.0
1330,LU_Nuclear,2030,2,13,16,0.0
1331,LU_Nuclear,2030,2,17,20,0.0
1332,LU_Nuclear,2030,2,21,24,0.0
1333,LU_Nuclear,2030,3,1,4,0.0
1334,LU_Nuclear,2030,3,5,8,0.0
1335,LU_Nuclear,2030,3,9,12,0.0
1336,LU_Nuclear,2030,3,13,16,0.0
1337,LU_Nuclear,2030,3,17,20,0.0
1338,LU_Nuclear,2030,3,21,24,0.0
1339,LU_Nuclear,2030,4,1,4,0.0
1340,LU_Nuclear,2030,4,5,8,0.0
1341,LU_Nuclear,2030,4,9,12,0.0
1342,LU_Nuclear,2030,4,13,16,0.0
1343,LU_Nuclear,2030,4,17,20,0.0
1344,LU_Nuclear,2030,4,21,24,0.0
1345,LU_Nuclear,2030,5,1,4,0.0
1346,LU_Nuclear,2030,5,5,8,0.0
1347,LU_Nuclear,2030,5,9,12,0.0
1348,LU_Nuclear,2030,5,13,16,0.0
1349,LU_Nuclear,2030,5,17,20,0.0
1350,LU_Nuclear,2030,5,21,24,0.0
1351,LU_Nuclear,2030,6,1,4,0.0
1352,LU_Nuclear,2030,6,5,8,0.0
1353,LU_Nuclear,2030,6,9,12,0.0
1354,LU_Nuclear,2030,6,13,16,0.0
1355,LU_Nuclear,2030,6,17,20,0.0
1356,LU_Nuclear,2030,6,21,24,0.0
1357,LU_Nuclear,2030,7,1,4,0.0
1358,LU_Nuclear,2030,7,5,8,0.0
1359,LU_Nuclear,2030,7,9,12,0.0
1360,LU_Nuclear,2030,7,13,16,0.0
1361,LU_Nuclear,2030,7,17,20,0.0
1362,LU_Nuclear,2030,7,21,24,0.0
1363,LU_Nuclear,2030,8,1,4,0.0
1364,LU_Nuclear,2030,8,5,8,0.0
1365,LU_Nuclear,2030,8,9,12,0.0
1366,LU_Nuclear,2030,8,13,16,0.0
1367,LU_Nuclear,2030,8,17,20,0.0
1368,LU_Nuclear,2030,8,21,24,0.0
1369,LU_Nuclear,2030,9,1,4,0.0
1370,LU_Nuclear,2030,9,5,8,0.0
1371,LU_Nuclear,2030,9,9,12,0.0
1372,LU_Nuclear,2030,9,13,16,0.0
1373,LU_Nuclear,2030,9,17,20,0.0
1374,LU_Nuclear,2030,9,21,24,0.0
1375,LU_Nuclear,2030,10,1,4,0.0
1376,LU_Nuclear,2030,10,5,8,0.0
1377,LU_Nuclear,2030,10,9,12,0.0
1378,LU_Nuclear,2030,10,13,16,0.0
1379,LU_Nuclear,2030,10,17,20,0.0
1380,LU_Nuclear,2030,10,21,24,0.0
1381,LU_OCGT,2030,1,1,4,0.0
1382,LU_OCGT,2030,1,5,8,0.0
1383,LU_OCGT,2030,1,9,12,0.0
1384,LU_OCGT,2030,1,13,16,0.0
1385,LU_OCGT,2030,1,17,20,0.0
1386,LU_OCGT,2030,1,21,24,0.0
1387,LU_OCGT,2030,2,1,4,0.0
1388,LU_OCGT,2030,2,5,8,0.0
1389,LU_OCGT,2030,2,9,12,0.0
1390,LU_OCGT,2030,2,13,16,0.0
1391,LU_OCGT,2030,2,17,20,0.0
1392,LU_OCGT,2030,2,21,24,0.0
1393,LU_OCGT,2030,3,1,4,0.0
1394,LU_OCGT,2030,3,5,8,0.0
1395,LU_OCGT,2030,3,9,12,0.0
1396,LU_OCGT,2030,3,13,16,0.0
1397,LU_OCGT,2030,3,17,20,0.0
1398,LU_OCGT,2030,3,21,24,0.0
1399,LU_OCGT,2030,4,1,4,0.0
1400,LU_OCGT,2030,4,5,8,0.0
1401,LU_OCGT,2030,4,9,12,0.0
1402,LU_OCGT,2030,4,13,16,0.0
1403,LU_OCGT,2030,4,17,20,0.0
1404,LU_OCGT,2030,4,21,24,0.0
1405,LU_OCGT,2030,5,1,4,0.0
1406,LU_OCGT,2030,5,5,8,0.0
1407,LU_OCGT,2030,5,9,12,0.0
1408,LU_OCGT,2030,5,13,16,0.0
1409,LU_OCGT,2030,5,17,20,0.0
1410,LU_OCGT,2030,5,21,24,0.0
1411,LU_OCGT,2030,6,1,4,0.0
1412,LU_OCGT,2030,6,5,8,0.0
1413,LU_OCGT,2030,6,9,12,0.0
1414,LU_OCGT,2030,6,13,16,0.0
1415,LU_OCGT,2030,6,17,20,0.0
1416,LU_OCGT,2030,6,21,24,0.0
1417,LU_OCGT,2030,7,1,4,0.0
1418,LU_OCGT,2030,7,5,8,0.0
1419,LU_OCGT,2030,7,9,12,0.0
1420,LU_OCGT,2030,7,13,16,0.0
1421,LU_OCGT,2030,7,17,20,0.0
1422,LU_OCGT,2030,7,21,24,0.0
1423,LU_OCGT,2030,8,1,4,0.0
1424,LU_OCGT,2030,8,5,8,0.0
1425,LU_OCGT,2030,8,9,12,0.0
1426,LU_OCGT,2030,8,13,16,0.0
1427,LU_OCGT,2030,8,17,20,0.0
1428,LU_OCGT,2030,8,21,24,0.0
1429,LU_OCGT,2030,9,1,4,0.0
1430,LU_OCGT,2030,9,5,8,0.0
1431,LU_OCGT,2030,9,9,12,0.0
1432,LU_OCGT,2030,9,13,16,0.0
1433,LU_OCGT,2030,9,17,20,0.0
1434,LU_OCGT,2030,9,21,24,0.0
1435,LU_OCGT,2030,10,1,4,0.0
1436,LU_OCGT,2030,10,5,8,0.0
1437,LU_OCGT,2030,10,9,12,0.0
1438,LU_OCGT,2030,10,13,16,0.0
1439,LU_OCGT,2030,10,17,20,0.0
1440,LU_OCGT,2030,10,21,24,0.0
1441,NL_CCGT,2030,1,1,4,0.0
1442,NL_CCGT,2030,1,5,8,0.0
1443,NL_CCGT,2030,1,9,12,0.0
1444,NL_CCGT,2030,1,13,16,0.0
1445,NL_CCGT,2030,1,17,20,0.0
1446,NL_CCGT,2030,1,21,24,0.0
1447,NL_CCGT,2030,2,1,4,0.0
1448,NL_CCGT,2030,2,5,8,0.0
1449,NL_CCGT,2030,2,9,12,0.0
1450,NL_CCGT,2030,2,13,16,0.0
1451,NL_CCGT,2030,2,17,20,0.0
1452,NL_CCGT,2030,2,21,24,0.0
1453,NL_CCGT,2030,3,1,4,0.0
1454,NL_CCGT,2030,3,5,8,0.0
1455,NL_CCGT,2030,3,9,12,0.0
1456,NL_CCGT,2030,3,13,16,0.0
1457,NL_CCGT,2030,3,17,20,0.0
1458,NL_CCGT,2030,3,21,24,0.0
1459,NL_CCGT,2030,4,1,4,0.0
1460,NL_CCGT,2030,4,5,8,0.0
1461,NL_CCGT,2030,4,9,12,0.0
1462,NL_CCGT,2030,4,13,16,0.0
1463,NL_CCGT,2030,4,17,20,0.0
1464,NL_CCGT,2030,4,21,24,0.0
1465,NL_CCGT,2030,5,1,4,0.0
1466,NL_CCGT,2030,5,5,8,0.0
1467,NL_CCGT,2030,5,9,12,0.0
1468,NL_CCGT,2030,5,13,16,0.0
1469,NL_CCGT,2030,5,17,20,0.0
1470,NL_CCGT,2030,5,21,24,0.0
1471,NL_CCGT,2030,6,1,4,0.0
1472,NL_CCGT,2030,6,5,8,0.0
1473,NL_CCGT,2030,6,9,12,0.0
1474,NL_CCGT,2030,6,13,16,0.0
1475,NL_CCGT,2030,6,17,20,0.0
1476,NL_CCGT,2030,6,21,24,0.0
1477,NL_CCGT,2030,7,1,4,0.0
1478,NL_CCGT,2030,7,5,8,0.0
1479,NL_CCGT,2030,7,9,12,0.0
1480,NL_CCGT,2030,7,13,16,0.0
1481,NL_CCGT,2030,7,17,20,0.0
1482,NL_CCGT,2030,7,21,24,0.0
1483,NL_CCGT,2030,8,1,4,0.0
1484,NL_CCGT,2030,8,5,8,0.0
1485,NL_CCGT,2030,8,9,12,0.0
1486,NL_CCGT,2030,8,13,16,0.0
1487,NL_CCGT,2030,8,17,20,0.0
1488,NL_CCGT,2030,8,21,24,0.0
1489,NL_CCGT,2030,9,1,4,0.0
1490,NL_CCGT,2030,9,5,8,0.0
1491,NL_CCGT,2030,9,9,12,0.0
1492,NL_CCGT,2030,9,13,16,0.0
1493,NL_CCGT,2030,9,17,20,0.0
1494,NL_CCGT,2030,9,21,24,0.0
1495,NL_CCGT,2030,10,1,4,0.0
1496,NL_CCGT,2030,10,5,8,0.0
1497,NL_CCGT,2030,10,9,12,0.0
1498,NL_CCGT,2030,10,13,16,0.0
1499,NL_CCGT,2030,10,17,20,0.0
1500,NL_CCGT,2030,10,21,24,0.0
1501,NL_Coal,2030,1,1,4,0.0
1502,NL_Coal,2030,1,5,8,0.0
1503,NL_Coal,2030,1,9,12,0.0
1504,NL_Coal,2030,1,13,16,0.0
1505,NL_Coal,2030,1,17,20,0.0
1506,NL_Coal,2030,1,21,24,0.0
1507,NL_Coal,2030,2,1,4,0.0
1508,NL_Coal,2030,2,5,8,0.0
1509,NL_Coal,2030,2,9,12,0.0
1510,NL_Coal,2030,2,13,16,0.0
1511,NL_Coal,2030,2,17,20,0.0
1512,NL_Coal,2030,2,21,24,0.0
1513,NL_Coal,2030,3,1,4,0.0
1514,NL_Coal,2030,3,5,8,0.0
1515,NL_Coal,2030,3,9,12,0.0
1516,NL_Coal,2030,3,13,16,0.0
1517,NL_Coal,2030,3,17,20,0.0
1518,NL_Coal,2030,3,21,24,0.0
1519,NL_Coal,2030,4,1,4,0.0
1520,NL_Coal,2030,4,5,8,0.0
1521,NL_Coal,2030,4,9,12,0.0
1522,NL_Coal,2030,4,13,16,0.0
1523,NL_Coal,2030,4,17,20,0.0
1524,NL_Coal,2030,4,21,24,0.0
1525,NL_Coal,2030,5,1,4,0.0
1526,NL_Coal,2030,5,5,8,0.0
1527,NL_Coal,2030,5,9,12,0.0
1528,NL_Coal,2030,5,13,16,0.0
1529,NL_Coal,2030,5,17,20,0.0
1530,NL_Coal,2030,5,21,24,0.0
1531,NL_Coal,2030,6,1,4,0.0
1532,NL_Coal,2030,6,5,8,0.0
1533,NL_Coal,2030,6,9,12,0.0
1534,NL_Coal,2030,6,13,16,0.0
1535,NL_Coal,2030,6,17,20,0.0
1536,NL_Coal,2030,6,21,24,0.0
1537,NL_Coal,2030,7,1,4,0.0
1538,NL_Coal,2030,7,5,8,0.0
1539,NL_Coal,2030,7,9,12,0.0
1540,NL_Coal,2030,7,13,16,0.0
1541,NL_Coal,2030,7,17,20,0.0
1542,NL_Coal,2030,7,21,24,0.0
1543,NL_Coal,2030,8,1,4,0.0
1544,NL_Coal,2030,8,5,8,0.0
1545,NL_Coal,2030,8,9,12,0.0
1546,NL_Coal,2030,8,13,16,0.0
1547,NL_Coal,2030,8,17,20,0.0
1548,NL_Coal,2030,8,21,24,0.0
1549,NL_Coal,2030,9,1,4,0.0
1550,NL_Coal,2030,9,5,8,0.0
1551,NL_Coal,2030,9,9,12,0.0
1552,NL_Coal,2030,9,13,16,0.0
1553,NL_Coal,2030,9,17,20,0.0
1554,NL_Coal,2030,9,21,24,0.0
1555,NL_Coal,2030,10,1,4,0.0
1556,NL_Coal,2030,10,5,8,0.0
1557,NL_Coal,2030,10,9,12,0.0
1558,NL_Coal,2030,10,13,16,0.0
1559,NL_Coal,2030,10,17,20,0.0
1560,NL_Coal,2030,10,21,24,0.0
1561,NL_Nuclear,2030,1,1,4,0.0
1562,NL_Nuclear,2030,1,5,8,0.0
1563,NL_Nuclear,2030,1,9,12,0.0
1564,NL_Nuclear,2030,1,13,16,0.0
1565,NL_Nuclear,2030,1,17,20,0.0
1566,NL_Nuclear,2030,1,21,24,0.0
1567,NL_Nuclear,2030,2,1,4,0.0
1568,NL_Nuclear,2030,2,5,8,0.0
1569,NL_Nuclear,2030,2,9,12,0.0
1570,NL_Nuclear,2030,2,13,16,0.0
1571,NL_Nuclear,2030,2,17,20,0.0
1572,NL_Nuclear,2030,2,21,24,0.0
1573,NL_Nuclear,2030,3,1,4,0.0
1574,NL_Nuclear,2030,3,5,8,0.0
1575,NL_Nuclear,2030,3,9,12,0.0
1576,NL_Nuclear,2030,3,13,16,0.0
1577,NL_Nuclear,2030,3,17,20,0.0
1578,NL_Nuclear,2030,3,21,24,0.0
1579,NL_Nuclear,2030,4,1,4,0.0
1580,NL_Nuclear,2030,4,5,8,0.0
1581,NL_Nuclear,2030,4,9,12,0.0
1582,NL_Nuclear,2030,4,13,16,0.0
1583,NL_Nuclear,2030,4,17,20,0.0
1584,NL_Nuclear,2030,4,21,24,0.0
1585,NL_Nuclear,2030,5,1,4,0.0
1586,NL_Nuclear,2030,5,5,8,0.0
1587,NL_Nuclear,2030,5,9,12,0.0
1588,NL_Nuclear,2030,5,13,16,0.0
1589,NL_Nuclear,2030,5,17,20,0.0
1590,NL_Nuclear,2030,5,21,24,0.0
1591,NL_Nuclear,2030,6,1,4,0.0
1592,NL_Nuclear,2030,6,5,8,0.0
1593,NL_Nuclear,2030,6,9,12,0.0
1594,NL_Nuclear,2030,6,13,16,0.0
1595,NL_Nuclear,2030,6,17,20,0.0
1596,NL_Nuclear,2030,6,21,24,0.0
1597,NL_Nuclear,2030,7,1,4,0.0
1598,NL_Nuclear,2030,7,5,8,0.0
1599,NL_Nuclear,2030,7,9,12,0.0
1600,NL_Nuclear,2030,7,13,16,0.0
1601,NL_Nuclear,2030,7,17,20,0.0
1602,NL_Nuclear,2030,7,21,24,0.0
1603,NL_Nuclear,2030,8,1,4,0.0
1604,NL_Nuclear,2030,8,5,8,0.0
1605,NL_Nuclear,2030,8,9,12,0.0
1606,NL_Nuclear,2030,8,13,16,0.0
1607,NL_Nuclear,2030,8,17,20,0.0
1608,NL_Nuclear,2030,8,21,24,0.0
1609,NL_Nuclear,2030,9,1,4,0.0
1610,NL_Nuclear,2030,9,5,8,0.0
1611,NL_Nuclear,2030,9,9,12,0.0
1612,NL_Nuclear,2030,9,13,16,0.0
1613,NL_Nuclear,2030,9,17,20,0.0
1614,NL_Nuclear,2030,9,21,24,0.0
1615,NL_Nuclear,2030,10,1,4,0.0
1616,NL_Nuclear,2030,10,5,8,0.0
1617,NL_Nuclear,2030,10,9,12,0.0
1618,NL_Nuclear,2030,10,13,16,0.0
1619,NL_Nuclear,2030,10,17,20,0.0
1620,NL_Nuclear,2030,10,21,24,0.0
1621,NL_OCGT,2030,1,1,4,0.0
1622,NL_OCGT,2030,1,5,8,0.0
1623,NL_OCGT,2030,1,9,12,0.0
1624,NL_OCGT,2030,1,13,16,0.0
1625,NL_OCGT,2030,1,17,20,0.0
1626,NL_OCGT,2030,1,21,24,0.0
1627,NL_OCGT,2030,2,1,4,0.0
1628,NL_OCGT,2030,2,5,8,0.0
1629,NL_OCGT,2030,2,9,12,0.0
1630,NL_OCGT,2030,2,13,16,0.0
1631,NL_OCGT,2030,2,17,20,0.0
1632,NL_OCGT,2030,2,21,24,0.0
1633,NL_OCGT,2030,3,1,4,0.0
1634,NL_OCGT,2030,3,5,8,0.0
1635,NL_OCGT,2030,3,9,12,0.0
1636,NL_OCGT,2030,3,13,16,0.0
1637,NL_OCGT,2030,3,17,20,0.0
1638,NL_OCGT,2030,3,21,24,0.0
1639,NL_OCGT,2030,4,1,4,0.0
1640,NL_OCGT,2030,4,5,8,0.0
1641,NL_OCGT,2030,4,9,12,0.0
1642,NL_OCGT,2030,4,13,16,0.0
1643,NL_OCGT,2030,4,17,20,0.0
1644,NL_OCGT,2030,4,21,24,0.0
1645,NL_OCGT,2030,5,1,4,0.0
1646,NL_OCGT,2030,5,5,8,0.0
1647,NL_OCGT,2030,5,9,12,0.0
1648,NL_OCGT,2030,5,13,16,0.0
1649,NL_OCGT,2030,5,17,20,0.0
1650,NL_OCGT,2030,5,21,24,0.0
1651,NL_OCGT,2030,6,1,4,0.0
1652,NL_OCGT,2030,6,5,8,0.0
1653,NL_OCGT,2030,6,9,12,0.0
1654,NL_OCGT,2030,6,13,16,0.0
1655,NL_OCGT,2030,6,17,20,0.0
1656,NL_OCGT,2030,6,21,24,0.0
1657,NL_OCGT,2030,7,1,4,0.0
1658,NL_OCGT,2030,7,5,8,0.0
1659,NL_OCGT,2030,7,9,12,0.0
1660,NL_OCGT,2030,7,13,16,0.0
1661,NL_OCGT,2030,7,17,20,0.0
1662,NL_OCGT,2030,7,21,24,0.0
1663,NL_OCGT,2030,8,1,4,0.0
1664,NL_OCGT,2030,8,5,8,0.0
1665,NL_OCGT,2030,8,9,12,0.0
1666,NL_OCGT,2030,8,13,16,0.0
1667,NL_OCGT,2030,8,17,20,0.0
1668,NL_OCGT,2030,8,21,24,0.0
1669,NL_OCGT,2030,9,1,4,0.0
1670,NL_OCGT,2030,9,5,8,0.0
1671,NL_OCGT,2030,9,9,12,0.0
1672,NL_OCGT,2030,9,13,16,0.0
1673,NL_OCGT,2030,9,17,20,0.0
1674,NL_OCGT,2030,9,21,24,0.0
1675,NL_OCGT,2030,10,1,4,0.0
1676,NL_OCGT,2030,10,5,8,0.0
1677,NL_OCGT,2030,10,9,12,0.0
1678,NL_OCGT,2030,10,13,16,0.0
1679,NL_OCGT,2030,10,17,20,0.0
1680,NL_OCGT,2030,10,21,24,0.0
